source;target;type;id;label;weight
4;88;Directed;99;1.0
4;89;Directed;100;1.0
4;90;Directed;101;1.0
4;91;Directed;102;1.0
4;92;Directed;103;1.0
4;93;Directed;104;1.0
4;94;Directed;105;1.0
4;95;Directed;106;1.0
4;96;Directed;107;1.0
4;97;Directed;108;1.0
4;98;Directed;109;1.0
4;99;Directed;110;1.0
4;100;Directed;111;1.0
4;101;Directed;112;1.0
4;102;Directed;113;1.0
4;103;Directed;114;1.0
4;104;Directed;115;1.0
4;105;Directed;116;1.0
4;106;Directed;117;1.0
4;107;Directed;118;1.0
4;108;Directed;119;1.0
4;114;Directed;120;1.0
4;115;Directed;121;1.0
4;116;Directed;122;1.0
4;119;Directed;123;1.0
4;122;Directed;124;1.0
4;123;Directed;125;1.0
4;124;Directed;126;1.0
4;125;Directed;127;1.0
4;126;Directed;128;1.0
4;128;Directed;129;1.0
4;129;Directed;130;1.0
4;130;Directed;131;1.0
4;131;Directed;132;1.0
4;132;Directed;133;1.0
4;133;Directed;134;1.0
4;134;Directed;135;1.0
4;136;Directed;136;1.0
4;137;Directed;137;1.0
4;138;Directed;138;1.0
4;139;Directed;139;1.0
4;140;Directed;140;1.0
4;142;Directed;141;1.0
4;143;Directed;142;1.0
4;144;Directed;143;1.0
4;145;Directed;144;1.0
4;146;Directed;145;1.0
4;147;Directed;146;1.0
4;148;Directed;147;1.0
5;35;Directed;148;1.0
5;45;Directed;149;1.0
6;13;Directed;150;1.0
6;21;Directed;151;1.0
6;27;Directed;152;1.0
6;34;Directed;153;1.0
6;35;Directed;154;1.0
6;36;Directed;155;1.0
6;40;Directed;156;1.0
6;45;Directed;157;1.0
6;55;Directed;158;1.0
6;59;Directed;159;1.0
6;110;Directed;160;1.0
6;122;Directed;161;1.0
6;134;Directed;162;1.0
6;137;Directed;163;1.0
6;140;Directed;164;1.0
6;147;Directed;165;1.0
7;3;Directed;166;1.0
7;6;Directed;167;1.0
7;8;Directed;168;1.0
7;11;Directed;169;1.0
7;20;Directed;170;1.0
7;21;Directed;171;1.0
7;24;Directed;172;1.0
7;26;Directed;173;1.0
7;27;Directed;174;1.0
7;28;Directed;175;1.0
7;29;Directed;176;1.0
7;31;Directed;177;1.0
7;32;Directed;178;1.0
7;34;Directed;179;1.0
7;35;Directed;180;1.0
7;38;Directed;181;1.0
7;39;Directed;182;1.0
7;40;Directed;183;1.0
7;43;Directed;184;1.0
7;44;Directed;185;1.0
7;45;Directed;186;1.0
7;110;Directed;187;1.0
7;111;Directed;188;1.0
7;112;Directed;189;1.0
7;113;Directed;190;1.0
7;137;Directed;191;1.0
8;7;Directed;192;1.0
8;88;Directed;193;1.0
9;7;Directed;194;1.0
9;116;Directed;195;1.0
9;137;Directed;196;1.0
9;148;Directed;197;1.0
10;3;Directed;198;1.0
10;4;Directed;199;1.0
10;7;Directed;200;1.0
10;11;Directed;201;1.0
10;12;Directed;202;1.0
10;13;Directed;203;1.0
10;14;Directed;204;1.0
10;16;Directed;205;1.0
10;17;Directed;206;1.0
10;19;Directed;207;1.0
10;21;Directed;208;1.0
10;22;Directed;209;1.0
10;24;Directed;210;1.0
10;26;Directed;211;1.0
10;27;Directed;212;1.0
10;28;Directed;213;1.0
10;29;Directed;214;1.0
10;33;Directed;215;1.0
10;45;Directed;216;1.0
10;55;Directed;217;1.0
10;56;Directed;218;1.0
10;70;Directed;219;1.0
10;89;Directed;220;1.0
10;93;Directed;221;1.0
10;95;Directed;222;1.0
10;99;Directed;223;1.0
10;104;Directed;224;1.0
10;110;Directed;225;1.0
10;111;Directed;226;1.0
10;116;Directed;227;1.0
10;122;Directed;228;1.0
10;123;Directed;229;1.0
10;125;Directed;230;1.0
10;126;Directed;231;1.0
10;132;Directed;232;1.0
10;137;Directed;233;1.0
10;139;Directed;234;1.0
10;140;Directed;235;1.0
10;148;Directed;236;1.0
11;10;Directed;237;1.0
11;12;Directed;238;1.0
11;13;Directed;239;1.0
11;15;Directed;240;1.0
11;16;Directed;241;1.0
11;17;Directed;242;1.0
11;18;Directed;243;1.0
11;19;Directed;244;1.0
11;20;Directed;245;1.0
11;25;Directed;246;1.0
11;29;Directed;247;1.0
11;31;Directed;248;1.0
11;32;Directed;249;1.0
11;36;Directed;250;1.0
11;42;Directed;251;1.0
11;51;Directed;252;1.0
11;52;Directed;253;1.0
11;71;Directed;254;1.0
11;79;Directed;255;1.0
11;80;Directed;256;1.0
11;85;Directed;257;1.0
11;86;Directed;258;1.0
11;95;Directed;259;1.0
11;96;Directed;260;1.0
11;115;Directed;261;1.0
11;116;Directed;262;1.0
11;120;Directed;263;1.0
11;123;Directed;264;1.0
11;133;Directed;265;1.0
11;138;Directed;266;1.0
11;142;Directed;267;1.0
11;146;Directed;268;1.0
12;14;Directed;269;1.0
12;16;Directed;270;1.0
12;20;Directed;271;1.0
12;21;Directed;272;1.0
12;24;Directed;273;1.0
12;38;Directed;274;1.0
12;89;Directed;275;1.0
12;122;Directed;276;1.0
12;125;Directed;277;1.0
12;137;Directed;278;1.0
13;6;Directed;279;1.0
13;10;Directed;280;1.0
13;11;Directed;281;1.0
13;14;Directed;282;1.0
13;15;Directed;283;1.0
13;17;Directed;284;1.0
13;19;Directed;285;1.0
13;21;Directed;286;1.0
13;24;Directed;287;1.0
13;25;Directed;288;1.0
13;27;Directed;289;1.0
13;35;Directed;290;1.0
13;39;Directed;291;1.0
13;40;Directed;292;1.0
13;49;Directed;293;1.0
13;54;Directed;294;1.0
13;55;Directed;295;1.0
13;64;Directed;296;1.0
13;70;Directed;297;1.0
13;84;Directed;298;1.0
13;95;Directed;299;1.0
13;110;Directed;300;1.0
13;111;Directed;301;1.0
13;112;Directed;302;1.0
13;114;Directed;303;1.0
13;122;Directed;304;1.0
13;133;Directed;305;1.0
13;137;Directed;306;1.0
13;138;Directed;307;1.0
13;140;Directed;308;1.0
13;147;Directed;309;1.0
14;10;Directed;310;1.0
14;12;Directed;311;1.0
14;13;Directed;312;1.0
14;15;Directed;313;1.0
14;16;Directed;314;1.0
14;17;Directed;315;1.0
14;19;Directed;316;1.0
14;20;Directed;317;1.0
14;21;Directed;318;1.0
14;22;Directed;319;1.0
14;24;Directed;320;1.0
14;27;Directed;321;1.0
14;28;Directed;322;1.0
14;29;Directed;323;1.0
14;31;Directed;324;1.0
14;35;Directed;325;1.0
14;36;Directed;326;1.0
14;37;Directed;327;1.0
14;40;Directed;328;1.0
14;41;Directed;329;1.0
14;44;Directed;330;1.0
14;55;Directed;331;1.0
14;57;Directed;332;1.0
14;71;Directed;333;1.0
14;78;Directed;334;1.0
14;85;Directed;335;1.0
14;88;Directed;336;1.0
14;89;Directed;337;1.0
14;90;Directed;338;1.0
14;91;Directed;339;1.0
14;92;Directed;340;1.0
14;93;Directed;341;1.0
14;95;Directed;342;1.0
14;96;Directed;343;1.0
14;97;Directed;344;1.0
14;98;Directed;345;1.0
14;99;Directed;346;1.0
14;100;Directed;347;1.0
14;101;Directed;348;1.0
14;102;Directed;349;1.0
14;103;Directed;350;1.0
14;104;Directed;351;1.0
14;107;Directed;352;1.0
14;112;Directed;353;1.0
14;113;Directed;354;1.0
14;114;Directed;355;1.0
14;116;Directed;356;1.0
14;122;Directed;357;1.0
14;123;Directed;358;1.0
14;124;Directed;359;1.0
14;128;Directed;360;1.0
14;133;Directed;361;1.0
14;137;Directed;362;1.0
14;138;Directed;363;1.0
14;139;Directed;364;1.0
14;146;Directed;365;1.0
14;147;Directed;366;1.0
14;148;Directed;367;1.0
15;11;Directed;368;1.0
15;13;Directed;369;1.0
15;14;Directed;370;1.0
15;17;Directed;371;1.0
15;19;Directed;372;1.0
15;21;Directed;373;1.0
15;25;Directed;374;1.0
15;33;Directed;375;1.0
15;36;Directed;376;1.0
15;55;Directed;377;1.0
15;64;Directed;378;1.0
15;70;Directed;379;1.0
15;75;Directed;380;1.0
15;76;Directed;381;1.0
15;88;Directed;382;1.0
15;89;Directed;383;1.0
15;90;Directed;384;1.0
15;101;Directed;385;1.0
15;110;Directed;386;1.0
15;111;Directed;387;1.0
15;120;Directed;388;1.0
15;122;Directed;389;1.0
15;128;Directed;390;1.0
15;133;Directed;391;1.0
15;137;Directed;392;1.0
16;6;Directed;393;1.0
16;10;Directed;394;1.0
16;12;Directed;395;1.0
16;13;Directed;396;1.0
16;14;Directed;397;1.0
16;15;Directed;398;1.0
16;17;Directed;399;1.0
16;18;Directed;400;1.0
16;19;Directed;401;1.0
16;20;Directed;402;1.0
16;21;Directed;403;1.0
16;22;Directed;404;1.0
16;24;Directed;405;1.0
16;25;Directed;406;1.0
16;27;Directed;407;1.0
16;28;Directed;408;1.0
16;29;Directed;409;1.0
16;31;Directed;410;1.0
16;32;Directed;411;1.0
16;33;Directed;412;1.0
16;34;Directed;413;1.0
16;35;Directed;414;1.0
16;36;Directed;415;1.0
16;37;Directed;416;1.0
16;41;Directed;417;1.0
16;43;Directed;418;1.0
16;44;Directed;419;1.0
16;45;Directed;420;1.0
16;51;Directed;421;1.0
16;55;Directed;422;1.0
16;63;Directed;423;1.0
16;64;Directed;424;1.0
16;70;Directed;425;1.0
16;71;Directed;426;1.0
16;74;Directed;427;1.0
16;88;Directed;428;1.0
16;89;Directed;429;1.0
16;90;Directed;430;1.0
16;92;Directed;431;1.0
16;93;Directed;432;1.0
16;95;Directed;433;1.0
16;96;Directed;434;1.0
16;98;Directed;435;1.0
16;100;Directed;436;1.0
16;103;Directed;437;1.0
16;104;Directed;438;1.0
16;114;Directed;439;1.0
16;115;Directed;440;1.0
16;116;Directed;441;1.0
16;122;Directed;442;1.0
16;123;Directed;443;1.0
16;125;Directed;444;1.0
16;128;Directed;445;1.0
16;131;Directed;446;1.0
16;132;Directed;447;1.0
16;133;Directed;448;1.0
16;134;Directed;449;1.0
16;136;Directed;450;1.0
16;137;Directed;451;1.0
16;138;Directed;452;1.0
16;139;Directed;453;1.0
16;144;Directed;454;1.0
16;146;Directed;455;1.0
16;147;Directed;456;1.0
16;148;Directed;457;1.0
17;4;Directed;458;1.0
17;5;Directed;459;1.0
17;10;Directed;460;1.0
17;11;Directed;461;1.0
17;12;Directed;462;1.0
17;13;Directed;463;1.0
17;14;Directed;464;1.0
17;15;Directed;465;1.0
17;16;Directed;466;1.0
17;18;Directed;467;1.0
17;19;Directed;468;1.0
17;20;Directed;469;1.0
17;21;Directed;470;1.0
17;22;Directed;471;1.0
17;23;Directed;472;1.0
17;24;Directed;473;1.0
17;25;Directed;474;1.0
17;26;Directed;475;1.0
17;27;Directed;476;1.0
17;28;Directed;477;1.0
17;29;Directed;478;1.0
17;31;Directed;479;1.0
17;32;Directed;480;1.0
17;33;Directed;481;1.0
17;34;Directed;482;1.0
17;35;Directed;483;1.0
17;36;Directed;484;1.0
17;38;Directed;485;1.0
17;39;Directed;486;1.0
17;40;Directed;487;1.0
17;41;Directed;488;1.0
17;45;Directed;489;1.0
17;47;Directed;490;1.0
17;51;Directed;491;1.0
17;54;Directed;492;1.0
17;55;Directed;493;1.0
17;57;Directed;494;1.0
17;59;Directed;495;1.0
17;64;Directed;496;1.0
17;70;Directed;497;1.0
17;71;Directed;498;1.0
17;73;Directed;499;1.0
17;75;Directed;500;1.0
17;80;Directed;501;1.0
17;81;Directed;502;1.0
17;83;Directed;503;1.0
17;93;Directed;504;1.0
17;99;Directed;505;1.0
17;103;Directed;506;1.0
17;110;Directed;507;1.0
17;111;Directed;508;1.0
17;112;Directed;509;1.0
17;113;Directed;510;1.0
17;114;Directed;511;1.0
17;122;Directed;512;1.0
17;124;Directed;513;1.0
17;131;Directed;514;1.0
17;133;Directed;515;1.0
17;137;Directed;516;1.0
17;138;Directed;517;1.0
17;140;Directed;518;1.0
18;16;Directed;519;1.0
18;24;Directed;520;1.0
18;29;Directed;521;1.0
18;40;Directed;522;1.0
18;55;Directed;523;1.0
18;75;Directed;524;1.0
18;103;Directed;525;1.0
18;110;Directed;526;1.0
18;111;Directed;527;1.0
18;122;Directed;528;1.0
18;137;Directed;529;1.0
18;146;Directed;530;1.0
19;2;Directed;531;1.0
19;3;Directed;532;1.0
19;4;Directed;533;1.0
19;6;Directed;534;1.0
19;7;Directed;535;1.0
19;8;Directed;536;1.0
19;10;Directed;537;1.0
19;11;Directed;538;1.0
19;12;Directed;539;1.0
19;13;Directed;540;1.0
19;14;Directed;541;1.0
19;15;Directed;542;1.0
19;16;Directed;543;1.0
19;17;Directed;544;1.0
19;18;Directed;545;1.0
19;20;Directed;546;1.0
19;21;Directed;547;1.0
19;22;Directed;548;1.0
19;23;Directed;549;1.0
19;24;Directed;550;1.0
19;25;Directed;551;1.0
19;26;Directed;552;1.0
19;27;Directed;553;1.0
19;28;Directed;554;1.0
19;29;Directed;555;1.0
19;30;Directed;556;1.0
19;31;Directed;557;1.0
19;32;Directed;558;1.0
19;33;Directed;559;1.0
19;34;Directed;560;1.0
19;35;Directed;561;1.0
19;36;Directed;562;1.0
19;37;Directed;563;1.0
19;39;Directed;564;1.0
19;41;Directed;565;1.0
19;42;Directed;566;1.0
19;43;Directed;567;1.0
19;44;Directed;568;1.0
19;45;Directed;569;1.0
19;46;Directed;570;1.0
19;49;Directed;571;1.0
19;50;Directed;572;1.0
19;51;Directed;573;1.0
19;52;Directed;574;1.0
19;54;Directed;575;1.0
19;55;Directed;576;1.0
19;56;Directed;577;1.0
19;57;Directed;578;1.0
19;58;Directed;579;1.0
19;59;Directed;580;1.0
19;62;Directed;581;1.0
19;63;Directed;582;1.0
19;64;Directed;583;1.0
19;66;Directed;584;1.0
19;68;Directed;585;1.0
19;69;Directed;586;1.0
19;70;Directed;587;1.0
19;71;Directed;588;1.0
19;73;Directed;589;1.0
19;76;Directed;590;1.0
19;77;Directed;591;1.0
19;79;Directed;592;1.0
19;80;Directed;593;1.0
19;82;Directed;594;1.0
19;84;Directed;595;1.0
19;85;Directed;596;1.0
19;86;Directed;597;1.0
19;87;Directed;598;1.0
19;88;Directed;599;1.0
19;89;Directed;600;1.0
19;90;Directed;601;1.0
19;91;Directed;602;1.0
19;92;Directed;603;1.0
19;93;Directed;604;1.0
19;95;Directed;605;1.0
19;96;Directed;606;1.0
19;97;Directed;607;1.0
19;98;Directed;608;1.0
19;99;Directed;609;1.0
19;100;Directed;610;1.0
19;101;Directed;611;1.0
19;102;Directed;612;1.0
19;103;Directed;613;1.0
19;105;Directed;614;1.0
19;106;Directed;615;1.0
19;107;Directed;616;1.0
19;108;Directed;617;1.0
19;110;Directed;618;1.0
19;111;Directed;619;1.0
19;112;Directed;620;1.0
19;113;Directed;621;1.0
19;114;Directed;622;1.0
19;115;Directed;623;1.0
19;116;Directed;624;1.0
19;119;Directed;625;1.0
19;121;Directed;626;1.0
19;122;Directed;627;1.0
19;123;Directed;628;1.0
19;124;Directed;629;1.0
19;125;Directed;630;1.0
19;126;Directed;631;1.0
19;127;Directed;632;1.0
19;128;Directed;633;1.0
19;129;Directed;634;1.0
19;130;Directed;635;1.0
19;131;Directed;636;1.0
19;132;Directed;637;1.0
19;133;Directed;638;1.0
19;134;Directed;639;1.0
19;136;Directed;640;1.0
19;137;Directed;641;1.0
19;138;Directed;642;1.0
19;139;Directed;643;1.0
19;143;Directed;644;1.0
19;145;Directed;645;1.0
19;146;Directed;646;1.0
19;147;Directed;647;1.0
19;148;Directed;648;1.0
20;11;Directed;649;1.0
20;12;Directed;650;1.0
20;13;Directed;651;1.0
20;14;Directed;652;1.0
20;15;Directed;653;1.0
20;16;Directed;654;1.0
20;18;Directed;655;1.0
20;19;Directed;656;1.0
20;21;Directed;657;1.0
20;24;Directed;658;1.0
20;25;Directed;659;1.0
20;27;Directed;660;1.0
20;28;Directed;661;1.0
20;29;Directed;662;1.0
20;35;Directed;663;1.0
20;36;Directed;664;1.0
20;37;Directed;665;1.0
20;40;Directed;666;1.0
20;41;Directed;667;1.0
20;42;Directed;668;1.0
20;57;Directed;669;1.0
20;63;Directed;670;1.0
20;86;Directed;671;1.0
20;88;Directed;672;1.0
20;89;Directed;673;1.0
20;91;Directed;674;1.0
20;92;Directed;675;1.0
20;93;Directed;676;1.0
20;94;Directed;677;1.0
20;95;Directed;678;1.0
20;96;Directed;679;1.0
20;98;Directed;680;1.0
20;99;Directed;681;1.0
20;100;Directed;682;1.0
20;101;Directed;683;1.0
20;102;Directed;684;1.0
20;103;Directed;685;1.0
20;107;Directed;686;1.0
20;110;Directed;687;1.0
20;111;Directed;688;1.0
20;114;Directed;689;1.0
20;115;Directed;690;1.0
20;116;Directed;691;1.0
20;119;Directed;692;1.0
20;123;Directed;693;1.0
20;124;Directed;694;1.0
20;125;Directed;695;1.0
20;126;Directed;696;1.0
20;128;Directed;697;1.0
20;130;Directed;698;1.0
20;131;Directed;699;1.0
20;133;Directed;700;1.0
20;134;Directed;701;1.0
20;136;Directed;702;1.0
20;137;Directed;703;1.0
20;138;Directed;704;1.0
20;139;Directed;705;1.0
20;140;Directed;706;1.0
20;144;Directed;707;1.0
20;145;Directed;708;1.0
20;146;Directed;709;1.0
20;147;Directed;710;1.0
20;148;Directed;711;1.0
21;1;Directed;712;1.0
21;6;Directed;713;1.0
21;10;Directed;714;1.0
21;12;Directed;715;1.0
21;13;Directed;716;1.0
21;14;Directed;717;1.0
21;16;Directed;718;1.0
21;19;Directed;719;1.0
21;20;Directed;720;1.0
21;22;Directed;721;1.0
21;24;Directed;722;1.0
21;25;Directed;723;1.0
21;27;Directed;724;1.0
21;31;Directed;725;1.0
21;35;Directed;726;1.0
21;36;Directed;727;1.0
21;43;Directed;728;1.0
21;45;Directed;729;1.0
21;54;Directed;730;1.0
21;59;Directed;731;1.0
21;71;Directed;732;1.0
21;86;Directed;733;1.0
21;88;Directed;734;1.0
21;93;Directed;735;1.0
21;98;Directed;736;1.0
21;102;Directed;737;1.0
21;110;Directed;738;1.0
21;111;Directed;739;1.0
21;112;Directed;740;1.0
21;114;Directed;741;1.0
21;122;Directed;742;1.0
21;123;Directed;743;1.0
21;129;Directed;744;1.0
21;132;Directed;745;1.0
21;133;Directed;746;1.0
21;136;Directed;747;1.0
21;137;Directed;748;1.0
21;140;Directed;749;1.0
21;142;Directed;750;1.0
21;147;Directed;751;1.0
21;148;Directed;752;1.0
22;14;Directed;753;1.0
22;20;Directed;754;1.0
22;21;Directed;755;1.0
22;24;Directed;756;1.0
22;25;Directed;757;1.0
22;29;Directed;758;1.0
22;35;Directed;759;1.0
24;11;Directed;760;1.0
24;12;Directed;761;1.0
24;19;Directed;762;1.0
24;21;Directed;763;1.0
24;25;Directed;764;1.0
24;35;Directed;765;1.0
24;82;Directed;766;1.0
24;102;Directed;767;1.0
24;114;Directed;768;1.0
24;116;Directed;769;1.0
24;117;Directed;770;1.0
24;122;Directed;771;1.0
24;128;Directed;772;1.0
24;132;Directed;773;1.0
24;133;Directed;774;1.0
24;134;Directed;775;1.0
24;136;Directed;776;1.0
24;137;Directed;777;1.0
25;4;Directed;778;1.0
25;6;Directed;779;1.0
25;9;Directed;780;1.0
25;10;Directed;781;1.0
25;11;Directed;782;1.0
25;13;Directed;783;1.0
25;15;Directed;784;1.0
25;16;Directed;785;1.0
25;19;Directed;786;1.0
25;20;Directed;787;1.0
25;21;Directed;788;1.0
25;22;Directed;789;1.0
25;24;Directed;790;1.0
25;29;Directed;791;1.0
25;34;Directed;792;1.0
25;35;Directed;793;1.0
25;40;Directed;794;1.0
25;41;Directed;795;1.0
25;43;Directed;796;1.0
25;45;Directed;797;1.0
25;47;Directed;798;1.0
25;51;Directed;799;1.0
25;52;Directed;800;1.0
25;55;Directed;801;1.0
25;57;Directed;802;1.0
25;58;Directed;803;1.0
25;63;Directed;804;1.0
25;71;Directed;805;1.0
25;79;Directed;806;1.0
25;86;Directed;807;1.0
25;88;Directed;808;1.0
25;95;Directed;809;1.0
25;96;Directed;810;1.0
25;98;Directed;811;1.0
25;100;Directed;812;1.0
25;102;Directed;813;1.0
25;110;Directed;814;1.0
25;111;Directed;815;1.0
25;116;Directed;816;1.0
25;122;Directed;817;1.0
25;123;Directed;818;1.0
25;125;Directed;819;1.0
25;129;Directed;820;1.0
25;131;Directed;821;1.0
25;132;Directed;822;1.0
25;133;Directed;823;1.0
25;137;Directed;824;1.0
25;138;Directed;825;1.0
25;146;Directed;826;1.0
26;4;Directed;827;1.0
26;19;Directed;828;1.0
26;122;Directed;829;1.0
27;4;Directed;830;1.0
27;6;Directed;831;1.0
27;7;Directed;832;1.0
27;10;Directed;833;1.0
27;11;Directed;834;1.0
27;13;Directed;835;1.0
27;14;Directed;836;1.0
27;16;Directed;837;1.0
27;17;Directed;838;1.0
27;19;Directed;839;1.0
27;20;Directed;840;1.0
27;21;Directed;841;1.0
27;24;Directed;842;1.0
27;28;Directed;843;1.0
27;29;Directed;844;1.0
27;31;Directed;845;1.0
27;34;Directed;846;1.0
27;35;Directed;847;1.0
27;36;Directed;848;1.0
27;37;Directed;849;1.0
27;38;Directed;850;1.0
27;40;Directed;851;1.0
27;41;Directed;852;1.0
27;42;Directed;853;1.0
27;43;Directed;854;1.0
27;45;Directed;855;1.0
27;46;Directed;856;1.0
27;48;Directed;857;1.0
27;50;Directed;858;1.0
27;51;Directed;859;1.0
27;54;Directed;860;1.0
27;55;Directed;861;1.0
27;57;Directed;862;1.0
27;58;Directed;863;1.0
27;64;Directed;864;1.0
27;69;Directed;865;1.0
27;71;Directed;866;1.0
27;76;Directed;867;1.0
27;79;Directed;868;1.0
27;80;Directed;869;1.0
27;84;Directed;870;1.0
27;88;Directed;871;1.0
27;89;Directed;872;1.0
27;93;Directed;873;1.0
27;95;Directed;874;1.0
27;99;Directed;875;1.0
27;100;Directed;876;1.0
27;102;Directed;877;1.0
27;110;Directed;878;1.0
27;111;Directed;879;1.0
27;112;Directed;880;1.0
27;114;Directed;881;1.0
27;115;Directed;882;1.0
27;116;Directed;883;1.0
27;118;Directed;884;1.0
27;120;Directed;885;1.0
27;122;Directed;886;1.0
27;123;Directed;887;1.0
27;125;Directed;888;1.0
27;128;Directed;889;1.0
27;132;Directed;890;1.0
27;133;Directed;891;1.0
27;134;Directed;892;1.0
27;136;Directed;893;1.0
27;137;Directed;894;1.0
27;138;Directed;895;1.0
27;140;Directed;896;1.0
27;142;Directed;897;1.0
27;143;Directed;898;1.0
27;146;Directed;899;1.0
27;147;Directed;900;1.0
28;9;Directed;901;1.0
28;10;Directed;902;1.0
28;14;Directed;903;1.0
28;16;Directed;904;1.0
28;18;Directed;905;1.0
28;20;Directed;906;1.0
28;29;Directed;907;1.0
28;31;Directed;908;1.0
28;33;Directed;909;1.0
28;34;Directed;910;1.0
28;35;Directed;911;1.0
28;36;Directed;912;1.0
28;38;Directed;913;1.0
28;39;Directed;914;1.0
28;40;Directed;915;1.0
28;41;Directed;916;1.0
28;47;Directed;917;1.0
28;55;Directed;918;1.0
28;63;Directed;919;1.0
28;70;Directed;920;1.0
28;71;Directed;921;1.0
28;76;Directed;922;1.0
28;81;Directed;923;1.0
28;88;Directed;924;1.0
28;89;Directed;925;1.0
28;93;Directed;926;1.0
28;95;Directed;927;1.0
28;99;Directed;928;1.0
28;110;Directed;929;1.0
28;111;Directed;930;1.0
28;115;Directed;931;1.0
28;123;Directed;932;1.0
28;125;Directed;933;1.0
28;133;Directed;934;1.0
28;136;Directed;935;1.0
28;137;Directed;936;1.0
28;139;Directed;937;1.0
28;140;Directed;938;1.0
28;147;Directed;939;1.0
29;10;Directed;940;1.0
29;11;Directed;941;1.0
29;16;Directed;942;1.0
29;28;Directed;943;1.0
29;31;Directed;944;1.0
29;35;Directed;945;1.0
29;37;Directed;946;1.0
29;40;Directed;947;1.0
29;54;Directed;948;1.0
29;55;Directed;949;1.0
29;70;Directed;950;1.0
29;88;Directed;951;1.0
29;89;Directed;952;1.0
29;114;Directed;953;1.0
29;116;Directed;954;1.0
29;122;Directed;955;1.0
29;123;Directed;956;1.0
29;131;Directed;957;1.0
29;137;Directed;958;1.0
29;138;Directed;959;1.0
29;139;Directed;960;1.0
29;146;Directed;961;1.0
29;147;Directed;962;1.0
31;6;Directed;963;1.0
31;11;Directed;964;1.0
31;12;Directed;965;1.0
31;14;Directed;966;1.0
31;16;Directed;967;1.0
31;17;Directed;968;1.0
31;18;Directed;969;1.0
31;19;Directed;970;1.0
31;20;Directed;971;1.0
31;21;Directed;972;1.0
31;24;Directed;973;1.0
31;25;Directed;974;1.0
31;26;Directed;975;1.0
31;27;Directed;976;1.0
31;28;Directed;977;1.0
31;29;Directed;978;1.0
31;32;Directed;979;1.0
31;33;Directed;980;1.0
31;34;Directed;981;1.0
31;35;Directed;982;1.0
31;36;Directed;983;1.0
31;37;Directed;984;1.0
31;39;Directed;985;1.0
31;40;Directed;986;1.0
31;41;Directed;987;1.0
31;42;Directed;988;1.0
31;43;Directed;989;1.0
31;44;Directed;990;1.0
31;45;Directed;991;1.0
31;50;Directed;992;1.0
31;51;Directed;993;1.0
31;54;Directed;994;1.0
31;55;Directed;995;1.0
31;57;Directed;996;1.0
31;59;Directed;997;1.0
31;63;Directed;998;1.0
